student_id,university_type,major,gpa,programming_skills,framework_knowledge,system_design,problem_solving,communication,teamwork,learning_ability,leadership,work_experience,internship_count,project_count,certification_count,research_experience,competition_awards,responsibility,adaptability,innovation,overall_market_activity,industry_market_activity,technical_score,soft_skills_score,experience_score,personal_score,market_score,final_score,employment_level,employment_status,salary_range,employment_city,company_size,job_type
201,普通本科,网络工程,2.4613359795469303,69.20317153866111,69.32087788798475,62.278965332898565,67.47246939207176,63.23335000401541,99.90143923332215,100.0,57.94788657780211,3.204084749329277,0,4,1,0,1,77.19732831476956,65.02310891766915,59.43435805834509,78.38241691730234,79.75648019275619,67.68057198764676,80.53494212509558,48.449016991951325,68.2161714187121,79.06944855502925,70.83693567910349,中等,已就业,12-18万,北京,大型企业(500人以上),软件开发工程师
202,专科院校,信息安全,3.328880441430056,88.59848641025552,54.33405157196644,58.856145465743,54.23726463224682,78.03757014903442,53.67714860921336,68.47060144078293,49.42355914971648,3.062913382283104,2,2,1,0,3,72.62469102168092,92.01728909313677,81.36133744555103,72.2307844902998,70.19342705124971,68.93456559206541,63.8329203871527,50.75496058739725,81.0634643702787,71.21210577077476,67.08344773181678,及格,继续深造,8-12万,上海,大型企业(500人以上),测试工程师
203,普通本科,信息安全,3.940619274294402,55.75282487330615,85.81054466276332,72.0839582183926,65.33812133416913,53.8517942312501,75.2665806499701,91.88405210142794,52.85306648240667,1.904078948123137,2,4,0,1,2,69.89956130343154,85.90177668667833,64.15685432926503,79.24134821788692,94.29924478272417,68.9948971252469,68.51380975370586,38.84894737747764,72.97741382615563,86.77029650030555,70.10765867138177,中等,已就业,12-18万,上海,中型企业(100-500人),测试工程师
204,985高校,计算机科学与技术,2.9607112776892666,94.75924211666377,80.50845512340062,61.38112446673399,77.30129382344802,67.80934218387884,86.15110697473456,78.31852090760312,49.99371119796302,2.2335848186264697,1,2,1,0,2,80.33038629517777,70.26867326767373,58.742888988570726,78.51198693304777,81.91046991858143,82.06258765937729,71.45895186534067,36.803017823517635,70.83562319494445,80.2112284258146,71.47482080867893,中等,已就业,12-18万,南京,初创公司(50人以下),软件开发工程师
205,专科院校,软件工程,3.4990288482264544,88.38374573630438,89.59809376453823,60.02232390820603,85.57760899256891,80.44873300396432,88.54941248881526,78.75372236643267,93.43599408584501,2.6137681000546222,4,3,1,0,1,100.0,49.493994111203385,74.39601617185036,78.61932224960894,71.89258259801566,82.79515210478131,84.64760243217029,55.365217200655465,77.16700308491613,75.2559524238123,76.226577128363,中等,待就业,12-18万,杭州,中型企业(100-500人),软件开发工程师
206,985高校,信息安全,2.7753065424220478,79.07693527698505,74.3531367763196,79.09834841389194,64.31721848981515,58.81045819008388,79.73542010283317,67.39857341085919,61.7828251566174,1.2356222268784833,1,7,0,0,3,58.78709513894494,90.79043045575196,73.37887815202556,78.74252977403859,85.23165244173052,76.1881066754498,66.78320086677174,32.8274667225418,72.76563063791124,81.98709110788455,69.20047724675456,及格,已就业,8-12万,北京,大型企业(500人以上),前端开发工程师
207,专科院校,人工智能,3.1316083625152857,67.45264643588598,62.19104626304661,63.958653696304246,90.82631302870605,59.632107846370374,55.06249544049123,94.39743647564627,69.35195888503654,3.0751797694524674,4,5,1,1,1,65.30197355926018,72.06069283609122,90.91317428200152,83.72522605951133,89.5103423413469,67.51273449539983,69.1250071099528,64.9021572334296,75.0129495591319,86.61778420042911,73.92513884689689,中等,已就业,12-18万,北京,大型企业(500人以上),运维工程师
208,专科院校,信息安全,3.744917768225217,53.826507672240645,77.75332728093369,83.1985975739711,79.75158200253264,76.87602171390728,77.33663584600554,77.70565144254587,59.22315365642967,2.6788189614620177,2,3,1,0,2,65.83906726426328,92.6689502830419,63.63240704659101,76.76741042274998,69.04916802864501,69.47147896822385,73.66800906759597,48.145827537544214,73.22603410459519,72.9082892256975,68.51843586437556,及格,已就业,8-12万,上海,中型企业(100-500人),前端开发工程师
209,211高校,信息管理与信息系统,3.309615833877487,85.60568841201106,74.89493835162372,63.62109967635317,80.43479528389557,72.48728317818885,92.24307102584763,79.72705858163405,65.06075222085853,2.296921914647069,4,0,1,0,0,46.61650961056468,69.7522160580291,71.63926061682984,73.76434243264053,84.90425228178145,77.47845633395174,77.75086779949879,45.56306297576483,61.06404684668355,79.334297357211,71.66094098158408,中等,已就业,12-18万,北京,初创公司(50人以下),测试工程师
210,985高校,软件工程,3.8446349313578185,100.0,61.37689462230948,45.24206662470964,56.214823690133784,80.23956922549219,75.26523142665687,99.76492424090522,30.0,3.8687619368187374,1,1,0,0,0,78.17873597902233,73.89220591262284,38.71326400422659,72.45597497802129,74.83368746868403,73.08296408064815,73.82940968453818,52.425143241824856,65.05313536666377,73.64483122335267,69.49915734701558,及格,待就业,8-12万,北京,大型企业(500人以上),产品经理
211,普通本科,信息管理与信息系统,3.412651202113931,77.18838803875288,72.9795787577111,30.0,97.11640331160352,69.4828901757811,81.38752426420538,100.0,85.06061254484219,2.348429918450754,3,3,0,1,0,76.71020432745597,80.41109279507972,61.98446960203278,71.43620723511903,84.78442623229708,68.48086917397484,83.2038706277541,46.18115902140906,73.40275045011614,78.11031673370806,71.46153533737993,中等,继续深造,12-18万,武汉,初创公司(50人以下),运维工程师
212,普通本科,软件工程,4.0,47.60931883902148,67.0746116676693,37.42777329720965,78.30046678032386,84.62247867793292,100.0,74.05272177583007,49.172974313664746,3.4894398522449457,2,3,0,0,0,70.50489665863459,100.0,74.38494377495664,72.29662600462815,100.0,54.4817123733837,78.73451891007034,55.87327822693935,80.51744179594083,86.14831300231407,71.6445616896892,中等,已就业,12-18万,深圳,初创公司(50人以下),后端开发工程师
213,985高校,信息管理与信息系统,2.4175433153903656,81.86274735190122,81.1530676747552,40.01059300603606,65.00998955655494,66.49566863568292,77.19683980302655,89.45409317802257,77.18703152342647,0.7169740723292495,2,1,3,1,3,89.74909598233236,62.921708514434435,66.1057864429523,83.60922935102963,72.4414560026204,71.59413680004975,77.04884014065244,24.603688867950993,74.60788688014897,78.025342676825,67.86724704939797,及格,已就业,8-12万,杭州,中型企业(100-500人),测试工程师
214,普通本科,信息安全,3.0914033249695176,87.90394457101793,77.38010365473153,68.99806896241846,62.36324143384931,83.95596878631089,77.63926923681493,98.59399831847908,77.77039600047075,3.7603146710698487,0,3,0,0,3,73.16040404615569,68.69894163143702,36.58164993518472,88.31027900216986,82.72397086981996,78.41154686069527,84.79918672481092,51.12377605283818,60.848339088448796,85.51712493599491,75.97126185770509,中等,已就业,12-18万,上海,大型企业(500人以上),算法工程师
215,普通本科,信息安全,2.6577331033539746,61.23221352156094,54.22612910078215,50.43000960178792,65.34321785950266,61.39827323595412,82.91259317226621,82.24822219182451,33.02512670263192,3.4062662232974943,0,1,0,1,2,77.42694450845654,66.80833889180393,79.28885345980524,82.96832680225347,59.91413552752965,57.381047845166876,66.3147111523353,42.87519467956993,74.79993550886536,71.44123116489156,62.951846294048266,及格,已就业,8-12万,上海,中型企业(100-500人),测试工程师
216,985高校,计算机科学与技术,2.6918754127708757,65.31732110865906,52.713661309585135,35.38802935903762,54.724936826833996,65.83513567173458,83.56308295390662,95.05607295060337,60.84123594457552,5.0,3,2,0,1,1,82.42957415714454,65.54458591882313,77.86799513278785,78.10105946404795,99.80614334685565,54.49112639083008,76.57357686656297,76.0,75.99560397834111,88.95360140545179,74.62313779048976,中等,已就业,12-18万,成都,小型企业(50-100人),算法工程师
217,专科院校,人工智能,2.6964081530969803,63.78932656880562,68.65283239639669,63.036414672875935,84.82450816524238,85.96006359094838,82.01927015508035,80.22155793850172,66.07999535998093,4.90135553875024,1,2,2,0,1,74.55687646269229,74.11168188135726,56.31845951960589,75.94939979617443,58.88442470672789,67.20131409754069,79.5642251726762,70.81626646500288,68.95179300536586,67.41691225145117,70.45586650464278,中等,已就业,12-18万,广州,大型企业(500人以上),后端开发工程师
218,985高校,信息管理与信息系统,3.2838629110256106,67.02954199704467,70.49228928068973,48.77257899303718,56.2611686459439,67.28429097763684,85.8980117260706,79.80754106524377,61.6470080747155,3.904531228676303,4,3,0,0,4,100.0,91.75366946447559,80.55216125232113,77.40438194736117,81.68642592719853,63.34013624622662,73.94107710606275,68.85437474411563,91.69174921503901,79.54540393727984,73.9842017970744,中等,已就业,12-18万,广州,初创公司(50人以下),测试工程师
219,专科院校,网络工程,3.3131504674109338,72.41755328582931,81.4146516113774,71.94648706885948,74.34737258312288,57.43154494542064,62.149018325240036,71.01727368739452,59.98589728205822,1.6918401042763314,4,4,0,0,3,74.01716446423653,69.41520555967797,50.792740539271364,77.5125732216847,90.2115282934627,75.21545146982912,62.51821594319647,44.30208125131598,65.66924961537941,83.86205075757371,69.67835843260403,及格,已就业,8-12万,广州,大型企业(500人以上),产品经理
220,普通本科,计算机科学与技术,3.4137279624975583,62.086483372597456,77.69955865842833,71.57402970900243,63.251241306979225,100.0,78.18192779078788,100.0,53.46288971049067,1.1721140686588067,5,6,3,0,1,89.7548955462314,100.0,59.08060038487939,69.09796446810887,79.15208821078981,68.78439101906588,85.23805988979511,52.06536882390567,83.62613833395636,74.12502633944933,72.65363679154177,中等,已就业,12-18万,深圳,大型企业(500人以上),数据分析师
221,普通本科,信息管理与信息系统,2.6384697199277243,56.46243387971663,91.88028464819114,73.1612942327477,80.0619470337752,74.4729999807276,61.57432806025463,77.7346041107914,49.292369441227606,1.4124932862857829,1,2,1,1,1,78.88994060780013,94.74997773078839,90.94203971441122,67.84416882997623,76.2525929361812,72.78751249627105,67.02760692522531,26.949919435429397,87.26358147667993,72.04838088307872,65.98575983701885,及格,已就业,8-12万,其他,初创公司(50人以下),后端开发工程师
222,普通本科,信息管理与信息系统,3.037887590500855,77.61563078512526,62.99209803586855,30.0,82.10057224392872,82.0717811578197,80.8395062914728,72.98203442880008,75.87060352354413,3.264224941240252,2,3,2,0,0,79.59609135695534,73.38950263319873,89.49744419716066,75.89981696822291,78.72238587555059,64.15393894920355,78.25104023212296,57.17069929488302,80.70452059188995,77.31110142188675,71.52808016371296,中等,已就业,12-18万,成都,中型企业(100-500人),软件开发工程师
223,211高校,计算机科学与技术,2.717852680121816,72.2600694020445,62.1357089585919,65.68113689569822,60.34142406371317,41.06879554683187,89.06863781484068,69.31931825381814,65.96638716318706,4.441356096292725,3,1,1,0,0,93.0602360869414,64.01625154555134,80.2512307030234,66.49969926386292,76.91303680092727,66.71511023390633,65.11090511385169,69.29627315551271,80.50433910934898,71.70636803239509,69.65774387522725,及格,已就业,8-12万,杭州,中型企业(100-500人),产品经理
224,专科院校,信息安全,3.667940778135858,68.45637344824775,55.60278991532434,63.17896399897911,69.49189501363027,94.97712869311859,77.9195475484548,86.26773846020438,62.7798248834672,0.683639273769977,1,4,0,0,2,75.33074852491762,86.11885700587564,60.799361974501885,67.12892427100505,63.52780224881769,63.64836865505526,82.09592508679381,20.20367128523972,74.2077651040803,65.32836325991137,62.38111336228998,及格,已就业,8-12万,广州,大型企业(500人以上),后端开发工程师
225,211高校,信息管理与信息系统,2.7648662249095133,76.24784575082272,81.2411067216262,46.675335803333056,48.34912807608393,100.0,65.79742032418572,69.74574275120408,35.983239184714805,1.2348770506174576,0,6,0,0,2,79.19202880732205,97.3103928561473,76.74916766481478,68.26018574192292,55.41546282935833,69.04145028509194,71.08243860579041,26.818524607409493,83.89467967921745,61.83782428564063,62.44044423715643,及格,已就业,8-12万,北京,小型企业(50-100人),前端开发工程师
226,211高校,信息安全,3.0931439240020593,52.19736441662334,70.32628276023941,32.93853856195324,95.50814762970722,93.63273680540354,73.53622196408561,74.31174947197132,56.149710901111796,2.5501117305624597,7,2,4,0,0,83.7251615516753,90.56626960761207,77.56364486637781,86.87819429544702,91.3016840145596,58.115353070082534,76.28175608085766,70.60134076674952,83.92903896286708,89.08993915500331,75.49527624149229,中等,已就业,12-18万,深圳,中型企业(100-500人),软件开发工程师
227,985高校,计算机科学与技术,3.480153220661553,78.9480438449514,42.195947245575304,63.36972618293861,86.02004660394763,95.77054054504173,100.0,96.98435264578838,59.1626758116644,0.7966897401853728,3,2,0,0,1,71.13995611374686,64.71685472245508,43.876841066897065,89.96089497652926,71.90189328194931,65.51395160863564,89.80978548729249,25.56027688222447,61.03409118230439,80.9313941292393,68.5573138889533,及格,已就业,8-12万,深圳,小型企业(50-100人),后端开发工程师
228,211高校,信息安全,2.892185662751218,68.76467699565656,73.0324806656184,80.96174080634307,49.06691650453678,68.86845178341387,100.0,91.73074616552272,72.61170712476752,1.8657817970593114,4,2,0,0,1,87.40233035684432,72.73223993802479,54.17657323152608,75.03478961184801,79.74797460224964,70.51465480967043,83.11556350135835,42.38938156471174,73.03357609360297,77.39138210704883,71.13095587887099,中等,继续深造,12-18万,北京,小型企业(50-100人),产品经理
229,985高校,软件工程,3.546939222490327,78.59234202169169,73.98955251725606,30.0,56.99643691976979,78.77734521993052,71.86676144821266,64.82025428448323,33.84670193331043,4.367143782004758,2,2,1,0,0,100.0,53.22779105293516,86.26126778496419,75.63362838091062,67.41397367277449,65.33344625583047,64.5742978858152,66.40572538405709,81.8467176513698,71.52380102684256,68.85089202191898,及格,已就业,8-12万,杭州,大型企业(500人以上),前端开发工程师
230,985高校,网络工程,3.9980398677665745,80.99473658128451,67.83479585878234,52.51218690644005,67.9777251970249,82.32115728779844,71.79217846796278,95.87236001997836,43.56293020944858,3.5821869441803473,3,5,2,0,0,67.17983547743802,55.24062515505773,31.26496031561193,82.23785249420955,76.88024777846994,70.048543291139,75.32506785021454,68.98624333016417,52.8236098321761,79.55905013633975,72.07516191647183,中等,已就业,12-18万,北京,中型企业(100-500人),测试工程师
